,m,i,k,j,u,a,p,w,n,t,l,s,e,ŋ,o,b,ɡ,h,d,r,ɲ,f,t̠ʃ,ɛ,ʔ,ɔ,iː,aː,ʃ,uː,z,d̠ʒ,v,ɾ,eː,oː,t̪,ts,ə,˦,˨,ĩ,ã,n̪,ũ,ɨ,kʰ,x,pʰ,ʈ,ȵ,ɳ,ɪ,ɡb,kp,ʒ,ɣ,c,ʊ,kʷ,ɭ,d̪,tʰ,mb,ɟ,ȶ,ɔː,õ,ɛː,ɻ,˧,ẽ,nd,β,ɓ,ŋɡ,dz,ɗ,ɛ̃,ȴ,ɔ̃,q,kʼ,e̞,o̞,ɖ,l̪,ɑ,ɡʷ,χ,æ,ʂ,tsʰ,t̠ʃʰ,ɯ,tʼ,ɽ,t̠ʃʼ,˦˨,ɬ,n̠d̠ʒ,ð,pʼ
ɡb,-0.0005200411875735456,0.0660837392418188,-0.06077382419334644,-0.060201769771479924,-0.02736076279575975,-0.030966901143326647,0.0341507343352139,0.03234294194256573,-0.008188845974233493,-0.018866885601234222,-0.0375369208380584,-0.037649221639036036,-0.021425704462335562,-0.013250130441307748,-0.019880713148522716,-0.033147721112041825,-0.026530153726400926,-0.03251571848287162,0.01991936307009256,-0.028466299517334245,0.003700730321215462,0.00354973959621747,-0.009459895600266409,-0.031727270328893734,-0.017856993872227507,0.018021054124518304,0.017775127609417164,0.03633858685570776,-0.031547518919926236,-0.04193340320606604,0.02686380168006247,0.03946608456970751,0.04486161877462338,-0.03789254167586847,0.03227413520975432,0.02907748010328769,-0.03422721351005219,-0.02848897407339642,0.0014004480139907236,0.027617608406489337,0.029014319265501257,-0.006628967282432858,0.005378038694533161,-0.0324639401146485,-0.007022426676191905,0.02064953136080878,-0.04358179363443886,0.030377601973642938,-0.04098178258440318,-0.04746691035583006,-0.0485053044592339,-0.04145389839548313,-0.04434381511762319,1.0,-0.039432274945606985,0.028052982270701937,0.006119385521728493,0.05134136380159091,-0.04863228758397505,0.02021689793005968,-0.022452819234160135,-0.057208535900797865,0.009630953364618632,0.05651050880424163,-0.034563793561657084,-0.02011161435673843,0.03706217770979815,-0.01639794385816531,0.004979833187323681,-0.017973382435934576,0.010506549018810351,-0.019392644719724277,-0.05608795752272167,0.010670631314745493,0.03238321564943755,0.04149544438127733,-0.057479735006030326,0.0525398834808761,0.053397723263715675,0.02888038674390344,-0.07424323863790648,0.03727011885871895,0.04898217296104652,0.05488790125713496,0.06082739651353664,0.005629708807853736,-0.06350212200493768,-0.058190387729327296,-0.06417883656809355,-0.04883325871296635,-0.07376427831562223,0.07952873489310358,0.07391299868050645,0.08057880937011552,-0.06967549658650612,0.07879466197547773,-0.04426040555773164,0.07879466197547773,0.07742357487204364,-0.0583558284166333,-0.032476014302306976,-0.0432539688576602,0.09150308792519
kp,-0.008226321677020627,0.0658396657804984,-0.056763854814580406,-0.060742444786730763,-0.023466235161811497,-0.02732651481300333,0.007741097058124837,0.03915709905952103,-0.01584018035111878,-0.03180273126193029,0.03227164292501477,-0.04150211704231709,-0.014051393070055188,-0.01147669164836407,-0.009834578241049979,0.029578597969733184,0.02922903665897579,0.03655316320879161,-0.005666536929491384,0.021496418119878204,0.021158481174945717,-0.008930823506662921,-0.013939752752213291,0.03918341644189119,-0.01967304063190449,0.00784849336928539,0.01597364373752386,0.034487363257816796,-0.027795513493744414,-0.04106584161111571,0.01591292677550012,0.02194641929294018,0.030411486835822028,-0.040286129232545966,0.02985920051276265,0.029844593642368116,-0.03676293600294033,-0.02781164510796523,0.015049560509969875,0.03488610914047199,0.042836762289015444,0.0009188245665201603,0.00952857113931124,-0.03189573265399915,-0.002859797090313963,0.03200712738741844,-0.043036366357859804,0.027430707041109136,-0.040446547917282354,-0.05062197731884484,-0.048022228158094336,-0.04096795386243838,-0.036111954902359085,-0.039432274945606985,1.0,0.03255529784898917,0.00665452730965774,-0.059613630887525325,-0.04817843215594265,0.020767962909839028,-0.025942807226208696,-0.048676167961385124,0.006024151337655469,-0.051190003481449954,-0.029974034194560725,-0.019649043371052045,0.037606345971272194,-0.024264377916658537,0.0013023586409791016,-0.017512105162322024,0.011006291821710732,-0.03165933231508784,-0.042883439904887084,0.011157411292887559,0.03289876398956255,-0.061902273132470695,-0.05710249948452124,0.05772637066704724,0.05388675578266631,0.029322292723036797,0.07015954886117905,0.037710356263699535,0.04943660959264559,0.05534950412914414,0.06129621090671121,0.011145856440172788,-0.058015949831551214,-0.06327915162877393,-0.05854468155133468,-0.054042000956874066,-0.07352566353132535,0.07998338334212264,0.07435963246476518,0.08103357868169239,-0.06944212100716704,0.07923428673272073,-0.04399640249566833,0.07923428673272073,-0.0803820656104573,-0.064096282412332,-0.02005843567511138,-0.04300445957914145,-0.09181593720538482
ʒ,0.05106319648999042,0.0773791655313014,-0.05272443606285649,0.022868317263567955,-0.041551812864788186,-0.019029845671068996,0.021872324539096932,0.016852593331695292,0.011411588714397448,-0.04494604484613313,-0.02528105173294373,-0.03445276109584055,-0.0010575613362956938,0.037969298563650875,0.00018686416582331446,0.025097629340514616,-0.002892611946376105,0.009544446405072161,-0.029459974528951854,-0.00861286500107088,-0.00035688986239559145,0.007615842602924051,0.00964700336124305,0.006036068121094616,-0.009625664976890247,-0.005646146665458736,0.023309067435888002,0.027911139704507554,-0.00797735719098784,0.029768970351802374,-0.024600607030277846,0.010960297457155205,-0.010534134223981409,-0.020511257613954094,-0.010218129229930612,0.0024197513129890547,0.04832481666130519,-0.014264159781901816,-0.003304626259081445,-0.047122605313592095,-0.049186781126447025,-0.024732896644128078,-0.027213705476332374,-0.0489595140864662,-0.01151967501047738,0.014977393656329836,-0.046368324279779,-0.051824853406951234,-0.047507244442271904,-0.0017359003724144366,-0.04705247210562292,-0.02454350630536325,0.02022470253672389,0.028052982270701937,0.03255529784898917,1.0,-0.013008708992211118,0.013349544608886517,0.021306977582160606,0.029844301902808894,-0.028962594962198905,-0.03201669265989066,0.04372517867951709,0.03793968555657871,0.054569943051893256,-0.01872014586596403,0.02250443341736321,-0.03539507969772984,0.03207932237505485,-0.003985760355297551,0.00928316845047529,-0.013282382478852401,0.053161105969991795,0.01644091666262386,0.03495151003012295,0.03927303317493502,-0.05246679362984454,0.040482241197152935,0.01286957254786521,0.030210249515659097,0.0028330612564829694,-0.028344880509153084,-0.022046662655777087,-0.0055217965836847184,0.010494138783730109,0.006795609512271657,-0.03134095109303804,-0.06337199872176572,-0.025703916128698694,0.022935379132584414,0.03896092530717159,0.0012752012249941012,-0.0557874617210834,0.02401604902120956,-0.011332340285545642,-0.06756396155361175,-0.00835338207887581,0.00851474812032222,0.009203243230493569,-0.08232531452225765,-0.07432647571840988,0.03704283389965011,0.04928077613993533
ɣ,0.03551112779216919,0.0595786209655711,-0.036005634721297294,0.008244926044502008,-0.05638796902654787,0.05507995813800128,-0.054696700702286105,0.052185139698437896,-0.032819031877542496,-0.014116314266228364,-0.0011024330916922607,-0.037034482749127635,0.01849138328230153,-0.039168291009551985,0.011049909078711078,0.036569505687271534,-0.005920404794898939,0.008877823153501756,-0.01729951931339418,-0.023497835315601737,-0.04067163538843253,0.03915170147854246,-0.022625273646311207,-0.0048664014407251875,0.01027743673769079,-0.033666817218552914,-0.004779284360695806,-0.03834014045094134,0.03675099132912667,-0.007778642981542095,0.02963845359359332,-0.016704158395280055,-0.020151003229602227,-0.03706710497142024,0.001599339316074433,0.004622917575141585,-0.04022993657611039,0.004482585184477205,0.031406604841658116,-0.04191298512928245,-0.043987186402611914,-0.029878030204644912,-0.025454545228403944,0.016993555329055138,-0.01690058520827637,0.027676953095185333,0.04567391996559033,0.03662530565515903,0.03127201272536788,0.025903920747015908,0.04664124070627275,0.00027096297416348303,-0.052723355736798774,0.006119385521728493,0.00665452730965774,-0.013008708992211118,1.0,-0.020975647951588648,0.046957390835416016,-0.04895807004479977,-0.0034664231907559377,0.006599716410163156,0.04127173233438484,-0.05693597533592695,-0.006336454012781625,0.03714910729661396,0.01989731910455109,-0.013084146527752515,0.033697110832796154,0.005904867449252996,0.04465152606870862,-0.0076218986580973615,-0.04029664263875289,-0.05227032127347227,0.03218171110883278,-0.06381688764199801,0.015436141855432175,0.01831943067416968,0.009360277003195378,0.03648651952232634,0.01899690231659596,-0.02729889338482522,0.02048317889773825,-0.024876372379934245,-0.029398375217432236,0.038966744389357336,-0.04083317186657592,0.0677861662799059,-0.057155769398841955,0.06345206852464605,0.05141955802408162,0.07595012549889081,0.06462112405348455,-0.07717697402811526,0.035938422142963965,0.03374286834478965,0.039620588607218586,0.039620588607218586,0.08664235070665008,0.08150030948284115,0.055526646000363215,0.06200437002210555,-0.035602946547265306
c,-0.017889403728260363,-0.03354438441412291,-0.056398263062222856,0.006901101806071784,0.013061726181901226,-0.05222027280082945,-0.019726853316408083,0.00558946057353196,0.03964930575285511,-0.001725947286252908,-0.007082899389785891,-0.007916256722362229,0.03221032707807585,-0.02540969737109148,0.02448786711019286,-0.0006598525637735334,-0.037249335092630474,0.010610243696319117,0.018808458751236552,-0.011935876491023142,-0.030084443372588338,0.020718382773849273,-0.021324249305731412,-0.007746052694921458,0.007718045894410043,0.011387680329567584,0.012424748610929678,0.004731849978886215,-0.01758675499099136,0.026947710032103292,0.027080387434182337,0.045583321668554215,-0.005072089413355569,0.012670015963377747,-0.03208790195784484,-0.032497305499508695,-0.034959035254048566,-0.025591487887400965,0.04391504532222029,0.016146971998008713,0.010877353408587968,0.04192061344857112,0.047571219484335375,0.008590356220953308,0.03532992591690377,-0.053508173456553294,0.03687388690600334,0.024931692114958066,0.051569458445373556,-0.028356569147812764,-0.04411364374246628,0.005822772408318364,-0.016010862940237264,0.05134136380159091,-0.059613630887525325,0.013349544608886517,-0.020975647951588648,1.0,-0.023966001589986404,0.001119442466933686,0.006151294613824278,0.016372392675997147,-0.049187518399042444,0.02868617318008827,-0.0413803300412091,-0.015902643159723076,-5.99515916273155e-05,0.009422497739426874,-0.015836261986829518,0.003171861783183948,-0.043463355799432196,0.015244073439542538,0.030592135452858625,-0.058734839097740486,-0.014719397544547277,0.02066966441637325,-0.018055723471895588,-0.056779312353164274,-0.06725962700702322,0.03290812790822049,-0.055415207531296556,-0.00013365023428430986,-0.050085373223346705,-0.04440202207326915,-0.04384648189755675,0.055856305779643435,-0.07146865018620555,0.025750311115398626,0.009464898311550318,-0.018512191555483004,0.0018434066647726628,0.026115250441648027,0.0033572268289022897,-0.035846211262272144,0.07781125343691597,-0.035959190290080816,0.0348848097743971,-0.05957385697824012,0.04669214311847675,-0.007857056442764276,-0.0600653730157993,0.00839395275439189,-0.02864269718185026
ʊ,0.012280983803376567,0.05375844429501532,-0.01455146478425803,0.04265538163943417,0.005221015139459346,-0.03110784412582576,0.006896491417343083,-0.016720535527976223,0.02190854055335422,-0.016657921202499565,0.004786479949585767,0.029981030494118183,0.021205642192906406,-0.04239285539694232,0.016389802019233794,-0.009040236875667748,0.000985232927245356,-0.03603875975038703,0.005527781775752228,-0.025545427551841818,-0.018442275406106115,0.006616560723266454,0.028312059549712287,0.028540269020325585,0.03351855651700402,0.030884868007126077,0.03519451635690966,-0.0010348851395995894,0.005496275310085138,0.02404353406113322,-0.04253089878638093,-0.023657887723984337,-0.024022315141839803,-0.028600432017753648,0.003448859309122915,-0.016263573459350082,0.023524520583758386,-0.012528603148253768,-0.03823365469596276,-0.02714620560025925,-0.02590041509743022,-0.0035735288530163827,0.004819991401496536,-0.013362959581183461,-0.0151219966037242,0.015607519761872373,0.011566910004487486,0.03947142063546694,0.007511687900759163,0.0013551893525558766,-0.04411364374246628,-0.03359732517518013,0.008680588341092492,-0.04863228758397505,-0.04817843215594265,0.021306977582160606,0.046957390835416016,-0.023966001589986404,1.0,-0.00290020573116483,-0.04262985918386551,-0.0005106362544821299,-0.044530893199678075,-0.004866800193490753,-0.03471907797439562,-0.015902643159723076,0.025189338095025302,0.013637825675486263,0.017943623893176393,0.011645736847896373,-0.013702338243264462,0.006666079179277588,0.00035336795007195556,-0.01964348518473625,0.0027186909579353007,-0.0054874683373506185,0.01741990115550378,-0.03305949518212959,0.06382955486741283,0.03290812790822049,0.06534677615952826,0.004968506078043028,-0.02956364425210866,0.0019009172389195096,-0.04384648189755675,-0.027771969836307666,-0.029351985919398974,0.04746419485386304,0.02032184018078252,-0.0018504534506721603,0.03009166654185234,0.0033572268289022897,-0.025090302687029883,0.015541842420499078,-0.061745546463128666,-0.03005552361804099,-0.03075007263828097,-0.018248190273961337,-0.0838830726866394,-0.01390265574243014,0.00754771805390405,0.05777615266938142,-0.016297147203102876
kʷ,-0.10126082096268466,-0.010981769182090413,0.06771735724989116,-0.011453056208369667,-0.0585775523438959,0.027552897762147973,0.01381341960489623,0.038521913939297,0.007093756517734078,0.009695390542878369,0.007576848239239527,-0.017616256071524533,-0.008163986417646396,-0.0002865985565578971,-0.012770247179372632,-0.029050817906926252,-0.029681225517674763,-0.01551250366283504,0.03438762633255012,-0.0018590531810094841,-0.019409590899219082,0.04153874404306844,-0.02719793590766169,0.005226998727148182,0.022585453951557297,-0.012446309018106672,-0.0033246378830885984,0.00892567333913802,0.00323226921738348,0.007910100588861027,-0.03837326988375247,0.014704193673265106,0.00849974817529635,0.032003607363451606,0.04701740021928514,-0.04443396150774132,0.03443811093205754,-0.015475039102422846,-0.031013972712579354,-0.022778392426662745,-0.014899161273563588,-0.017362609908160968,-0.02350603934879756,0.03438260902415037,-0.018559398147372414,0.015394371769234572,0.04883203876821187,0.0037373484651058064,0.04164923930083366,0.006105678568974448,-0.0010978578030360255,0.010285642604645314,-0.011096561751954876,0.02021689793005968,0.020767962909839028,0.029844301902808894,-0.04895807004479977,0.001119442466933686,-0.00290020573116483,1.0,0.014751631674122485,0.046138580315368584,-0.0566104357732709,0.0035324517019826485,-0.021175407197130958,0.030930500562983618,-0.0032809184692357074,-0.05388714661671406,-0.014866671454396388,0.05458849699826851,-0.03026299175519535,0.06300112863409012,-0.012652616198714717,0.04170405278254357,-0.05355951799256957,-0.014265684158506393,0.031234110225647056,0.06764924196324017,0.05950114598522958,-0.06151648173810343,0.035756844971989936,0.07690404469887915,-0.03496035379434928,0.017749239393656937,0.028812064763606187,0.0673274728587281,0.007889191418907569,-0.011902368371717528,-0.04164329891263387,-0.08002224802429009,0.002194564046665274,-0.04757357530201654,-0.0247818316082279,-0.006963853902249066,-0.04985286335146776,-0.04820138995098115,-0.04750581183218458,-0.05411380396075201,0.04118039831437826,-0.008258237585447916,0.08174476547282206,-0.016005948183589518,0.06435902558591355
ɭ,0.06476498687864644,0.04038450835858137,0.054103447935126,-0.01694146611161072,-0.06411013118229485,-0.05386628774245997,-0.005510141850409646,0.003984749667951112,0.016727186723228815,3.947079963668392e-05,0.04433881463185875,0.009804804960605094,0.031613600688139835,-0.013998991960625075,0.006881537748587487,-0.009237062766137678,0.03881521059320205,-0.01518387416894038,0.004275385336617013,0.008729473708235338,0.0020006091813640175,-0.02813123921847721,-0.0245171400807156,0.03269657827942355,-0.017930124246144173,0.03217534426507707,-0.037256452816489115,0.009219376356973945,0.008451780926517922,-0.023863329290737367,-0.024481925161746892,-0.01169776160277918,0.016263786453955528,0.011115403751574786,-0.023454335488276603,-0.023842319768116203,-0.00215502295638853,0.042068756982262,0.019642465506589015,0.005552470088378893,0.006869057143016162,0.04767788876641314,0.049814469125131475,-0.046241947388155825,-0.04241792333062237,-0.008495166627008291,0.027765097359594378,-0.017091055944092305,0.034948877297404264,0.033439470711284516,-0.019212632838617724,-0.04799206912446206,-0.04991118580136077,-0.022452819234160135,-0.025942807226208696,-0.028962594962198905,-0.0034664231907559377,0.006151294613824278,-0.04262985918386551,0.014751631674122485,1.0,0.02156526470365179,0.0028057350805932345,-0.003384987062783567,0.017647942259366754,-0.030594408409788276,0.0019299712399505062,0.006714828767780438,0.015750979755744066,0.05166419522223422,0.0010366573946858036,-0.0004388727055537856,0.001827841649087482,0.02968792949304617,0.004708049459868761,0.009080527319311537,0.05006038168564412,0.025915692460923175,0.03148823512506566,-0.019392408577974227,0.04684663414977686,0.057543970225152036,0.043773742514199396,-0.06439641542239322,0.060898800145616674,-0.021880385528158804,0.06511958210576745,-0.06600080348928042,0.05986561620610067,0.07192648587499721,-0.06545052707097243,0.05541725325407688,-0.0758302713938523,0.08567231843221843,-0.06708577667169163,0.08371874441416105,-0.006492651764031341,0.08371874441416105,0.08371874441416105,0.09049648969525942,-0.09043381047327322,-0.034287306890892925,-0.09000738142008112
d̪,0.032041940095699314,-0.05672428020566908,-0.02591828745379644,-0.00409557779610086,0.006714310341600121,-0.02972035897291242,0.052630707639568355,0.0015239117103243588,-0.051057374579668934,-0.011377054463531254,0.001663296463017493,0.017699515042806046,-0.03948317777260033,0.003207759388049626,-0.030122394489780865,0.017921791293702215,-0.025520410317954417,0.0346862362117609,0.01703252653697869,0.02580949348309711,-0.029950496956464987,-0.02437284165740613,-0.038555175998236824,0.024838945321543085,0.03724023562057995,-0.0429770410002245,0.026965508528605527,-0.02270159050219178,0.034025342008474645,0.03204649243792075,-0.02152031470073244,-0.025322168142720054,-0.015829081733963576,0.04299399940758489,-0.04528535087141771,0.04402537092465082,-0.014293695352038787,0.040958859665490004,-0.02201443968829362,-0.047085972000403105,-0.042544273849002084,0.04534057864317457,0.036179398460250416,0.023273618698523787,-0.043426612457398005,-0.023710240186069535,-0.02088605695989776,-0.025659892031760324,-0.029625380319888428,0.04352959778212382,-0.037072785740967985,-0.05476300664823655,-0.0005285559622319325,-0.057208535900797865,-0.048676167961385124,-0.03201669265989066,0.006599716410163156,0.016372392675997147,-0.0005106362544821299,0.046138580315368584,0.02156526470365179,1.0,0.034567995799737246,0.06265448541191929,-0.049749878473428384,-0.009137070384593738,-0.01394168771980065,-0.05218021633828512,-0.004279747550358028,0.0016290457508086797,-0.0021296658854292713,-0.05197666138024409,0.04305398534363155,-0.05317732117839823,-0.034442487956463756,-0.061163096593910476,-0.021392496921252016,-0.012551904779255822,-0.07203094128680555,0.03941451770015696,-0.06051108046239952,0.052372168931775445,0.017290805608041877,-0.06145380202950291,0.029251130742493078,0.05070201673861824,-0.025219225698471136,-0.04677411325208584,-0.007303836143645963,0.07693976581680663,0.07611506902118605,-0.03881479172975069,-0.08531134378256518,0.07328774739454177,0.018961463667564314,-0.06818511252236424,0.045691397652373664,0.03433922218324091,-0.062154269304387465,-0.04664797655378963,-0.03799751913636962,0.05091254509721134,0.01307805316316892
tʰ,0.014274002707964153,-0.0433499462588365,-0.03992527382356187,-0.018216375275281523,-0.0441101710419385,-0.049002633806654726,0.03188341173555596,-0.05134338230796748,0.021279890704897837,0.012914932299016597,0.007527989914940676,0.0015839853917289895,-0.03297372670146649,-0.027867466353755452,-0.0268834132850115,-0.04151635081215754,-0.011786786567834136,0.01026521664608833,-0.027460625766934296,0.02282474489085113,-0.032624651623594535,0.0017680309377051831,-0.001971388903591717,-0.0199086311131565,0.0183467698905544,0.04072032675702527,0.02594321497816893,0.013814212986379644,-0.0427131187414646,0.018186582207487943,-0.015988502871025486,-0.020219665822755382,-0.007357576272125926,0.03544928047537312,-0.04503424756168557,-0.04240767760215653,-0.047982493069819165,-0.029606481798559858,-0.038615318556429815,0.04217925571023595,0.026352731297068544,0.012397375378287539,0.016968154043985693,-0.035194951454433,0.03710085568714808,-0.017712315902037718,0.03968455588178071,0.010440651762923105,0.016260694088951977,0.0512707368181515,-0.0318719147572834,-0.004483097147508914,-0.04732668596718671,0.009630953364618632,0.006024151337655469,0.04372517867951709,0.04127173233438484,-0.049187518399042444,-0.044530893199678075,-0.0566104357732709,0.0028057350805932345,0.034567995799737246,1.0,0.0030312121642959446,-0.0013225288716829172,-0.004125460354505729,0.030307579061787337,0.0046331516813604805,0.062152187532549495,0.01996364285353812,-0.0014866761958872428,0.01454748886398146,0.00785151922729526,-0.017523353031723816,-0.03459587891395411,-0.007443261234327728,-0.03072479410253444,-0.03786621233212704,-0.003625184110567727,0.04425976855318677,-0.010553188403540097,0.06787631140541882,-0.00032061802090165573,-0.009728869419287129,-0.0037533476708986103,0.013685503101812907,0.06701585902050791,0.06397976358643083,-0.031816375593899826,-0.06870913579831375,0.039904522440186656,0.08295592693524724,-0.05496739406794357,0.07071917898443474,-0.0020915766438759126,0.019224311269737112,-0.010696445092654784,-0.02367412255104163,-0.05359487891343353,-0.0761733971555258,0.0029557065569868015,-0.028295756972174457,-0.08031118533688354
mb,-0.010333793213897883,0.0028343390179179444,0.04850839071022764,-0.03427091261746163,0.03258701384459257,-0.05632768422439433,-0.0020764481864850746,0.03133200721772664,-0.02942262939563976,0.02195372595205672,0.006973793467990082,-0.02970201034966344,0.015891927829470315,-0.026736752634520296,-0.007946694129023551,0.017951502497136795,-0.03192037469678533,-0.02589104049669373,-0.005206734522417722,0.010898651951675241,0.011897528521223638,0.0231687892635177,-0.03581322240637914,0.0107779006626719,-0.03641403443226175,-0.03539397555301506,-0.03811875028192378,-0.012219454533407932,-0.005480073966284631,-0.020257048441864607,-0.03162682109220107,-0.04364872688429071,0.0016675262528470125,0.029466039044152362,-0.04898838524936097,0.04220283582017415,-0.03165621632134974,-0.02295295483747876,0.043162557973917194,-0.018261165396909872,-0.013612557671211854,-0.025043428605015735,-0.013796056546950987,-0.01783065322542992,-0.027853370960388663,-0.041705034916391735,-0.030371654351317837,0.009707028376845278,-0.02828726909229762,-0.004134175404392968,-0.029748054955188313,-0.014421717140742776,-0.00026562440295919444,0.05651050880424163,-0.051190003481449954,0.03793968555657871,-0.05693597533592695,0.02868617318008827,-0.004866800193490753,0.0035324517019826485,-0.003384987062783567,0.06265448541191929,0.0030312121642959446,1.0,0.04458180514518543,-0.00207541741246653,0.06336792970079161,-0.0020728526025121483,0.03815942580434418,1.8311826643304618e-05,0.02224406054238052,-0.014701762311630966,-0.029917729753393102,-0.04795074741443184,0.04808593574060637,-0.05025900384538888,0.012717359866326506,0.041817347302033875,-0.0069549458962083885,0.04624805968208648,-0.01941427360707109,-0.04199784559038799,-0.0731206962240496,-0.008172758202897226,-0.002162905851536506,-0.04968118791807735,0.08004090457770162,-0.013487797563147616,-0.0028101750624416567,-0.0321783279199811,-0.017412394825956117,-0.02206520468396031,0.037387352760687574,-0.009500796074338838,-0.0364407553152554,-0.07107440955498842,-0.052567279695596145,-0.052567279695596145,-0.016278789775219127,-0.08164950308509311,0.03414550055730779,0.030884713867864757,-0.06586901111986014
ɟ,-0.02609708380866956,0.008822224166451387,0.03891647302333088,-0.006249805707793605,0.046515385898380314,0.06384236789679454,-0.009893664888546531,0.00413367508457498,0.034043556597456705,0.03830886993132509,-0.005429128139158605,0.0011185326044860769,0.02181583959939364,0.03572421620439565,0.01847572655396409,-0.0060875742289647865,-0.009425684413730892,-0.0027744139634548475,-0.01975319604816879,0.00203124311980131,0.03166646085605612,0.03790450445219398,-0.002666099918379804,-0.00722855185006509,0.044118910919589596,-0.0028310282940317614,0.01541616352073643,-0.018245411035321964,0.01864056512476034,0.03133322597888964,-0.0156055191915164,-0.010137548093802311,-0.030320417138073732,0.02617843708752643,0.04255630350493147,0.04220283582017415,-0.0116848244876824,-0.03961407756181426,0.026074695709299663,0.051524951141602146,0.045965615149552455,-0.054728512679569345,-0.05518422618780395,0.038416811863777836,-0.05465629170810532,0.03807307533579514,-0.019038273786243936,0.0021103753475284915,-0.009104678234394472,-0.008471670910641329,-0.029748054955188313,0.014077451967689237,-0.02944286378616489,-0.034563793561657084,-0.029974034194560725,0.054569943051893256,-0.006336454012781625,-0.0413803300412091,-0.03471907797439562,-0.021175407197130958,0.017647942259366754,-0.049749878473428384,-0.0013225288716829172,0.04458180514518543,1.0,-0.00207541741246653,-0.047083885387592686,0.028760829859856056,-0.05501778523562732,0.013300490085253587,-0.004412061939613061,0.03459795507295839,0.041509760946151435,-0.03833932264233641,-0.015154951840578586,0.04004683986164218,-0.000638849290003006,-0.04187202241291036,-0.04796034119347974,0.04624805968208648,-0.03572668779463243,-0.026003333250731446,-0.05703754298604981,-0.04042896470139365,-0.03450986896454982,-0.07200645216131789,-0.06363833386070451,0.031892098064852714,0.026219611111352674,0.002643076914107026,0.006202046521055731,0.013606329782828422,-0.004229437450565943,-0.021433686266408857,1.675437025988754e-05,-0.04639823640913205,0.03379932631490116,-0.07107440955498842,0.07081358603368572,-0.024050081196021592,-0.05350878579727486,0.030884713867864757,-0.04006801778980017
ȶ,0.06818217766572657,-0.08870091812508261,-0.02500907621325652,-0.0171585806576545,-0.02938254811062329,-2.0345210065034725e-06,0.03936881310891657,0.04143802875114264,0.029548850351601635,0.004638918713581898,0.02728260889750628,0.0169748291909333,0.0033338370116537345,0.005954494780774444,0.03575168317762277,-0.023169596274391385,0.02503232261432776,0.03341534475356499,-0.003363114719600175,0.024349280257272503,0.03370395472818803,0.0392453876835608,-0.02352355314062225,-0.01220388309513809,0.03523293542001751,-0.004907133958091147,-0.0006952973279773392,-0.03514773555711932,0.015725259622369384,0.011733294786057311,-0.04414455610662523,-0.021093969601093533,-0.021093969601093533,0.044781890254560856,-0.016317917483171268,-0.04081781245022714,0.03289601665199746,0.010517427622200912,-0.016492878486052076,0.016350653235197837,0.0176175961077828,0.05047436581976019,-0.05317245002527065,0.053128781384783025,-0.0526555897438731,-0.024948238394898587,-0.051481653227400705,-0.049510890707728336,-0.04591694902956884,-0.009552365384344796,0.03226576263214351,-0.016197287584406687,-0.023315509047946853,-0.02011161435673843,-0.019649043371052045,-0.01872014586596403,0.03714910729661396,-0.015902643159723076,-0.015902643159723076,0.030930500562983618,-0.030594408409788276,-0.009137070384593738,-0.004125460354505729,-0.00207541741246653,-0.00207541741246653,1.0,-0.0010401818391955926,-0.0005199544737394683,2.0345210065034725e-06,0.02012699389545582,0.0021079441403396237,0.009278891232016582,0.00695611060203761,0.06780950971291448,0.00971924148834419,0.00971924148834419,0.014828373672748694,0.03466163909004901,0.04010901377570075,-0.05513306550768766,0.05022596555277436,0.05560101824204255,0.05717976316014119,0.057976650871063504,0.05877864627660348,0.06039826197701121,-0.014682042926869579,0.07327344799775887,0.07327344799775887,0.0797808605398989,-0.07005239366024187,0.08666036480373296,0.08666036480373296,0.087676273586254,-0.0907271808498348,-0.08918848154159535,0.03460697411606331,-0.08918848154159535,-0.08918848154159535,-0.0868409285917866,-0.08524781162726335,-0.0007108407796307642,-0.08484583648755988
